case,concept_index,concept,target_class_index,target_class,target_dice,target_iou,pred_voxels,target_gt_voxels,target_intersection,pred_ratio
HEM_PA81.nii.gz,4,left hypochondrial region,0,spleen,6.461116997902423e-13,6.461116997902423e-13,0,154772,0,0.0
HEM_PA81.nii.gz,5,left subphrenic compartment,0,spleen,6.461116997902423e-13,6.461116997902423e-13,0,154772,0,0.0
HEM_PA81.nii.gz,6,posterolateral to the gastric fundus,0,spleen,4.4835007173581045e-13,4.4835007173581045e-13,68268,154772,0,0.006630536130536131
HEM_PA81.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.9437799002332622,0.89354472656005,138913,154772,138587,0.013491938616938617
HEM_PA81.nii.gz,8,right kidney,1,right_kidney,0.9679105086960259,0.9378164556962728,84545,86913,82978,0.008211441336441336
HEM_PA81.nii.gz,9,right renal parenchyma,1,right_kidney,0.9675997380852348,0.9372331389094091,84135,86913,82753,0.008171620046620047
HEM_PA81.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9264714034926075,0.863015113437001,75432,86913,75204,0.007326340326340326
HEM_PA81.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.9169850856650333,0.8466966368863066,75347,86913,74395,0.007318084693084693
HEM_PA81.nii.gz,12,right renal fossa,1,right_kidney,0.9437524964596005,0.8934955995600781,78321,86913,77970,0.007606934731934732
HEM_PA81.nii.gz,13,right posterior pararenal region,1,right_kidney,1.1505758632182175e-12,1.1505758632182175e-12,0,86913,0,0.0
HEM_PA81.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,1.1505361498445044e-12,1.1505361498445044e-12,3,86913,0,2.9137529137529136e-07
HEM_PA81.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.565775760908276,0.3944820799201327,34948,86913,34473,0.0033943278943278942
HEM_PA81.nii.gz,16,left kidney,2,left_kidney,0.9642306896314047,0.930931897652294,84898,89050,83863,0.008245726495726496
HEM_PA81.nii.gz,17,left renal parenchyma,2,left_kidney,0.9634411579755254,0.9294611351671033,84287,89050,83500,0.008186383061383062
HEM_PA81.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.9314812485399968,0.8717500252263387,77897,89050,77754,0.007565753690753691
HEM_PA81.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.9005846516655813,0.8191486984696468,73782,89050,73322,0.007166083916083916
HEM_PA81.nii.gz,20,left renal fossa,2,left_kidney,0.9464924395340094,0.8984201680673407,80384,89050,80184,0.007807303807303807
HEM_PA81.nii.gz,21,left posterior pararenal region,2,left_kidney,0.0033632287006688756,0.0016844469410424653,150,89050,150,1.4568764568764569e-05
HEM_PA81.nii.gz,22,posteroinferior to the spleen,2,left_kidney,1.094307412837217e-12,1.094307412837217e-12,2332,89050,0,0.00022649572649572648
HEM_PA81.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.8485596335610558,0.73695491168645,65737,89050,65673,0.00638471250971251
HEM_PA81.nii.gz,24,gallbladder,3,gallbladder,0.8706151764345237,0.7708755760389782,9209,10005,8364,0.0008944250194250194
HEM_PA81.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.867130638049901,0.7654286250256478,8818,10005,8161,0.0008564491064491065
HEM_PA81.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,9.995002498650723e-12,9.995002498650723e-12,0,10005,0,0.0
HEM_PA81.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.8757998359317704,0.7790426152969542,8280,10005,8007,0.0008041958041958042
HEM_PA81.nii.gz,28,gallbladder fossa,3,gallbladder,0.8577330508482112,0.7509042010595297,8875,10005,8097,0.000861985236985237
HEM_PA81.nii.gz,29,inferior hepatic surface,3,gallbladder,0.00037479791707445756,0.000187434083629119,347521,10005,67,0.03375301087801088
HEM_PA81.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,9.246417013321807e-12,9.246417013321807e-12,810,10005,0,7.867132867132867e-05
HEM_PA81.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.8642317112135862,0.7609225576620952,8777,10005,8116,0.0008524669774669774
HEM_PA81.nii.gz,32,liver,4,liver,0.952501180638222,0.9093100278800972,834921,914133,832988,0.08109178321678322
HEM_PA81.nii.gz,33,hepatic parenchyma,4,liver,0.9545804886592447,0.9131075882015975,838704,914133,836612,0.08145920745920746
HEM_PA81.nii.gz,34,large right-dominant solid visceral organ,4,liver,1.0939327209496764e-13,1.0939327209496764e-13,0,914133,0,0.0
HEM_PA81.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9353251899084891,0.8785078608444801,804063,914133,803536,0.07809469696969697
HEM_PA81.nii.gz,36,right hypochondrial region,4,liver,0.024819557474331323,0.012565716498641086,11508,914133,11487,0.0011177156177156176
HEM_PA81.nii.gz,37,right subdiaphragmatic compartment,4,liver,1.0939327209496764e-13,1.0939327209496764e-13,0,914133,0,0.0
HEM_PA81.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,1.0939327209496764e-13,1.0939327209496764e-13,0,914133,0,0.0
HEM_PA81.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.7492226596840185,0.599005622771173,547582,914133,547575,0.05318395493395493
HEM_PA81.nii.gz,40,stomach,5,stomach,0.8892501159306664,0.8005853781167339,91944,108607,89170,0.00893006993006993
HEM_PA81.nii.gz,41,gastric lumen,5,stomach,0.865176856697744,0.7623891544723549,84572,108607,83567,0.008214063714063713
HEM_PA81.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.7408978191848358,0.5884334333416882,63989,108607,63938,0.00621493783993784
HEM_PA81.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.8617404323882574,0.7570684727003504,84414,108607,83167,0.00819871794871795
HEM_PA81.nii.gz,44,epigastric region,5,stomach,0.7478227813106235,0.5972180056857954,65009,108607,64917,0.006314005439005439
HEM_PA81.nii.gz,45,left upper intraperitoneal space,5,stomach,9.207509644857875e-13,9.207509644857875e-13,0,108607,0,0.0
HEM_PA81.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,8.882177910015648e-13,8.882177910015648e-13,3978,108607,0,0.00038636363636363635
HEM_PA81.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.14349691468886766,0.07729419672125541,8399,108607,8395,0.0008157536907536908
HEM_PA81.nii.gz,48,aorta,6,aorta,0.8783066169390711,0.7830184524605496,22543,17944,17780,0.0021894910644910644
HEM_PA81.nii.gz,49,abdominal aorta,6,aorta,0.8458249905302078,0.7328394598662189,19014,17944,15630,0.0018467365967365966
HEM_PA81.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.8953393711206489,0.8105108009773363,21364,17944,17597,0.002074980574980575
HEM_PA81.nii.gz,51,round prevertebral arterial structure,6,aorta,5.572893446246249e-12,5.572893446246249e-12,0,17944,0,0.0
HEM_PA81.nii.gz,52,left para-aortic compartment,6,aorta,5.572893446246249e-12,5.572893446246249e-12,0,17944,0,0.0
HEM_PA81.nii.gz,53,anterior vertebral body margin,6,aorta,5.572893446246249e-12,5.572893446246249e-12,0,17944,0,0.0
HEM_PA81.nii.gz,54,left of the inferior vena cava,6,aorta,5.330206278954585e-12,5.330206278954585e-12,817,17944,0,7.935120435120435e-05
HEM_PA81.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,5.572893446246249e-12,5.572893446246249e-12,0,17944,0,0.0
HEM_PA81.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.7143804820530907,0.5556702213074437,16585,10549,9692,0.0016108197358197358
HEM_PA81.nii.gz,57,IVC,7,inferior_vena_cava,0.719775347325895,0.5622258139023192,16515,10549,9740,0.001604020979020979
HEM_PA81.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.21590249565362818,0.12101496422417497,1512,10549,1302,0.00014685314685314684
HEM_PA81.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,0.2403524516664734,0.13659124629880756,1708,10549,1473,0.0001658896658896659
HEM_PA81.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,9.47957152327728e-12,9.47957152327728e-12,0,10549,0,0.0
HEM_PA81.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.4159836065616511,0.2626131953496339,3115,10549,2842,0.00030254467754467756
HEM_PA81.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,9.47957152327728e-12,9.47957152327728e-12,0,10549,0,0.0
HEM_PA81.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.3398702903077527,0.2047251418546672,2403,10549,2201,0.0002333916083916084
HEM_PA81.nii.gz,64,duodenum,8,duodenum,0.7423305517207711,0.5902429710268259,13635,19679,12365,0.0013243006993006992
HEM_PA81.nii.gz,65,duodenal C-loop,8,duodenum,0.7043245793373036,0.5435964656784951,12116,19679,11197,0.0011767676767676768
HEM_PA81.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.5658177135514172,0.3945228712555768,8277,19679,7909,0.0008039044289044289
HEM_PA81.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,5.081559022282222e-12,5.081559022282222e-12,0,19679,0,0.0
HEM_PA81.nii.gz,68,right anterior pararenal compartment,8,duodenum,5.081559022282222e-12,5.081559022282222e-12,0,19679,0,0.0
HEM_PA81.nii.gz,69,peripancreatic duodenal groove,8,duodenum,0.02479172940366962,0.012551450790118646,247,19679,247,2.398989898989899e-05
HEM_PA81.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,5.081559022282222e-12,5.081559022282222e-12,0,19679,0,0.0
HEM_PA81.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.4875690081877496,0.32237438324779794,6586,19679,6403,0.0006396658896658897
HEM_PA81.nii.gz,72,pancreas,9,pancreas,0.8802538821193824,0.7861191640349052,36845,45713,36336,0.0035785742035742037
HEM_PA81.nii.gz,73,pancreatic parenchyma,9,pancreas,0.8831742964127514,0.7907897298354117,37077,45713,36559,0.003601107226107226
HEM_PA81.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,2.1875615251631098e-12,2.1875615251631098e-12,0,45713,0,0.0
HEM_PA81.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,7.49417328026897e-13,7.49417328026897e-13,87724,45713,0,0.00852020202020202
HEM_PA81.nii.gz,76,anterior pararenal compartment,9,pancreas,2.1875615251631098e-12,2.1875615251631098e-12,0,45713,0,0.0
HEM_PA81.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.5685913249858405,0.3972250098184973,18333,45713,18208,0.0017805944055944056
HEM_PA81.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,0.004161909323774148,0.0020852940652123396,8589,45713,113,0.0008342074592074592
HEM_PA81.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.6908091481306559,0.5276611482160514,24509,45713,24255,0.0023804390054390054
HEM_PA81.nii.gz,80,esophagus,10,esophagus,0.5553443485954768,0.3844129554780483,2590,4249,1899,0.0002515540015540016
HEM_PA81.nii.gz,81,distal thoracic esophagus,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA81.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA81.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.14251366122092865,0.07672393506526892,326,4249,326,3.1662781662781664e-05
HEM_PA81.nii.gz,84,posterior mediastinal compartment,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA81.nii.gz,85,gastroesophageal junction region,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA81.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA81.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,2.3534949399304896e-11,2.3534949399304896e-11,0,4249,0,0.0
HEM_PA89.nii.gz,0,spleen,0,spleen,0.923226002934956,0.8573999794309504,16712,19407,16673,0.0029477889289994206
HEM_PA89.nii.gz,1,splenic parenchyma,0,spleen,0.9261148956123276,0.8623966305415666,16852,19407,16790,0.002972483187619569
HEM_PA89.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,5.152779924742862e-12,5.152779924742862e-12,0,19407,0,0.0
HEM_PA89.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,5.152779924742862e-12,5.152779924742862e-12,0,19407,0,0.0
HEM_PA89.nii.gz,4,left hypochondrial region,0,spleen,5.152779924742862e-12,5.152779924742862e-12,0,19407,0,0.0
HEM_PA89.nii.gz,5,left subphrenic compartment,0,spleen,5.152779924742862e-12,5.152779924742862e-12,0,19407,0,0.0
HEM_PA89.nii.gz,6,posterolateral to the gastric fundus,0,spleen,2.5407149571824977e-12,2.5407149571824977e-12,19952,19407,0,0.0035192846284942815
HEM_PA89.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.9169520309587769,0.8466402755650267,16512,19407,16468,0.0029125114166849227
HEM_PA89.nii.gz,8,right kidney,1,right_kidney,0.9287866522756693,0.8670417095239886,43151,45793,41305,0.007611299669414432
HEM_PA89.nii.gz,9,right renal parenchyma,1,right_kidney,0.9302795171976469,0.8696472883839114,42359,45793,41003,0.0074716007206490215
HEM_PA89.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9175613050465551,0.8476796970808552,40089,45793,39401,0.007071200955879473
HEM_PA89.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.8373873229362363,0.7202633684086718,38075,45793,35115,0.006715956406872483
HEM_PA89.nii.gz,12,right renal fossa,1,right_kidney,0.9226171017607031,0.8563502384051661,39859,45793,39512,0.007030631816717802
HEM_PA89.nii.gz,13,right posterior pararenal region,1,right_kidney,2.1837398729015705e-12,2.1837398729015705e-12,0,45793,0,0.0
HEM_PA89.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,2.1837398729015705e-12,2.1837398729015705e-12,0,45793,0,0.0
HEM_PA89.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.6128160440509045,0.44176984705127137,33389,45793,24262,0.005889404293343804
HEM_PA89.nii.gz,16,left kidney,2,left_kidney,0.9291650092992516,0.8677013894468965,43791,49228,43215,0.0077241877088208245
HEM_PA89.nii.gz,17,left renal parenchyma,2,left_kidney,0.9275129808891747,0.864824435505337,43023,49228,42782,0.007588722061533154
HEM_PA89.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.8126040083932511,0.684358052526386,33698,49228,33693,0.0059439080498697025
HEM_PA89.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.868271007379512,0.7672075320517484,38991,49228,38299,0.006877527413272882
HEM_PA89.nii.gz,20,left renal fossa,2,left_kidney,0.9023343918882363,0.8220485229929508,40517,49228,40490,0.0071466948322324985
HEM_PA89.nii.gz,21,left posterior pararenal region,2,left_kidney,2.031364264235737e-12,2.031364264235737e-12,0,49228,0,0.0
HEM_PA89.nii.gz,22,posteroinferior to the spleen,2,left_kidney,1.945298214212455e-12,1.945298214212455e-12,2178,49228,0,0.000384172109104879
HEM_PA89.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6252443451555079,0.45480398131331545,22392,49228,22390,0.0039496702787311525
HEM_PA89.nii.gz,24,gallbladder,3,gallbladder,0.8751154201297511,0.7779601887969221,11522,14470,11373,0.0020323374844382074
HEM_PA89.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.8713609968085553,0.7720457952857296,11533,14470,11329,0.002034277747615505
HEM_PA89.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,6.910850034506489e-12,6.910850034506489e-12,0,14470,0,0.0
HEM_PA89.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.8174132184382675,0.6912078091723984,10132,14470,10055,0.001787158773852449
HEM_PA89.nii.gz,28,gallbladder fossa,3,gallbladder,0.8687698628018419,0.7679868439100453,11332,14470,11208,0.0019988238477394345
HEM_PA89.nii.gz,29,inferior hepatic surface,3,gallbladder,0.0017553758390743497,0.0008784589326148537,160991,14470,154,0.028396809925116423
HEM_PA89.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.00011971747276355968,5.9862322657528514e-05,2236,14470,1,0.0003944025876760833
HEM_PA89.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.8099995954863881,0.6806716976022797,10251,14470,10012,0.001808148893679575
HEM_PA89.nii.gz,32,liver,4,liver,0.9469077391905307,0.8991688329973051,358945,396457,357648,0.06331343328863673
HEM_PA89.nii.gz,33,hepatic parenchyma,4,liver,0.9454149716132474,0.8964805550667698,357944,396457,356611,0.06313686933950266
HEM_PA89.nii.gz,34,large right-dominant solid visceral organ,4,liver,2.5223416410852824e-13,2.5223416410852824e-13,0,396457,0,0.0
HEM_PA89.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.884999093307784,0.7937205144821533,314920,396457,314784,0.05554797089040794
HEM_PA89.nii.gz,36,right hypochondrial region,4,liver,0.005925031750473191,0.002971318453450697,1178,396457,1178,0.00020778454753239093
HEM_PA89.nii.gz,37,right subdiaphragmatic compartment,4,liver,2.5223416410852824e-13,2.5223416410852824e-13,0,396457,0,0.0
HEM_PA89.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,2.5223416410852824e-13,2.5223416410852824e-13,0,396457,0,0.0
HEM_PA89.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.4715225864655716,0.308491693950101,122305,396457,122304,0.021573080718123153
HEM_PA89.nii.gz,40,stomach,5,stomach,0.7682630669265449,0.6237233343405323,35485,55929,35115,0.006259112622399738
HEM_PA89.nii.gz,41,gastric lumen,5,stomach,0.6811109015469621,0.5164277287198948,28903,55929,28890,0.005098129692129623
HEM_PA89.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.3673463430307134,0.2249995530060881,12584,55929,12584,0.0022196610748281896
HEM_PA89.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.7143479656899748,0.555630875716582,31275,55929,31147,0.005516520988179564
HEM_PA89.nii.gz,44,epigastric region,5,stomach,0.31152638570324914,0.1845017790427426,10319,55929,10319,0.0018201432478665042
HEM_PA89.nii.gz,45,left upper intraperitoneal space,5,stomach,1.7879811904346796e-12,1.7879811904346796e-12,0,55929,0,0.0
HEM_PA89.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,1.7371063282753363e-12,1.7371063282753363e-12,1638,55929,0,0.0002889228258557354
HEM_PA89.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.022632079126002902,0.011445557950459342,893,55929,643,0.00015751409248423184
HEM_PA89.nii.gz,48,aorta,6,aorta,0.8492924677966581,0.7380611006962718,17774,13744,13384,0.003135112519389403
HEM_PA89.nii.gz,49,abdominal aorta,6,aorta,0.8585343826607582,0.7521333710101603,17260,13744,13309,0.003044449312741144
HEM_PA89.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.8865992826870343,0.7962984655042972,16926,13744,13596,0.0029855358671759327
HEM_PA89.nii.gz,51,round prevertebral arterial structure,6,aorta,7.275902211821333e-12,7.275902211821333e-12,0,13744,0,0.0
HEM_PA89.nii.gz,52,left para-aortic compartment,6,aorta,7.275902211821333e-12,7.275902211821333e-12,0,13744,0,0.0
HEM_PA89.nii.gz,53,anterior vertebral body margin,6,aorta,7.275902211821333e-12,7.275902211821333e-12,0,13744,0,0.0
HEM_PA89.nii.gz,54,left of the inferior vena cava,6,aorta,7.275902211821333e-12,7.275902211821333e-12,0,13744,0,0.0
HEM_PA89.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,7.275902211821333e-12,7.275902211821333e-12,0,13744,0,0.0
HEM_PA89.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.739757645702035,0.5869963369987008,13192,14536,10256,0.0023269047122642626
HEM_PA89.nii.gz,57,IVC,7,inferior_vena_cava,0.7346047459610766,0.5805338242085796,12940,14536,10092,0.0022824550467479953
HEM_PA89.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.389049886155097,0.24150337295700927,4788,14536,3759,0.0008445436448090728
HEM_PA89.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,0.27670420865870354,0.16056686847027676,2334,14536,2334,0.00041168856871018713
HEM_PA89.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,6.879471656529447e-12,6.879471656529447e-12,0,14536,0,0.0
HEM_PA89.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.1783773655663083,0.09792223822877376,1475,14536,1428,0.0002601716533194199
HEM_PA89.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,6.879471656529447e-12,6.879471656529447e-12,0,14536,0,0.0
HEM_PA89.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.05006693441064212,0.025676232328534422,404,14536,374,7.126057487528517e-05
HEM_PA89.nii.gz,64,duodenum,8,duodenum,0.57023748185128,0.3988337046298071,9399,11950,6087,0.0016578666912198151
HEM_PA89.nii.gz,65,duodenal C-loop,8,duodenum,0.5000783821941784,0.3334030100380894,7187,11950,4785,0.0012676974050214716
HEM_PA89.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.3598788526672612,0.21942211601694964,4889,11950,3030,0.0008623587885278942
HEM_PA89.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,8.368200836750056e-12,8.368200836750056e-12,0,11950,0,0.0
HEM_PA89.nii.gz,68,right anterior pararenal compartment,8,duodenum,6.85025345933107e-12,6.85025345933107e-12,2648,11950,0,0.0004670742630439484
HEM_PA89.nii.gz,69,peripancreatic duodenal groove,8,duodenum,0.00015888148236289416,7.944705648622032e-05,638,11950,1,0.00011253526428324738
HEM_PA89.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,8.208158909889122e-12,8.208158909889122e-12,233,11950,0,4.109830184638972e-05
HEM_PA89.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.3025265087098931,0.17822163955287865,3328,11950,2311,0.0005870178049132402
HEM_PA89.nii.gz,72,pancreas,9,pancreas,0.8211373980897786,0.6965505536946983,16979,23007,16417,0.0029948844079392745
HEM_PA89.nii.gz,73,pancreatic parenchyma,9,pancreas,0.8282217707976312,0.7068076109948972,17359,23007,16716,0.0030619116813368204
HEM_PA89.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,4.34650323812602e-12,4.34650323812602e-12,0,23007,0,0.0
HEM_PA89.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,1.819604417996216e-12,1.819604417996216e-12,31950,23007,0,0.005635582592240993
HEM_PA89.nii.gz,76,anterior pararenal compartment,9,pancreas,4.34650323812602e-12,4.34650323812602e-12,0,23007,0,0.0
HEM_PA89.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.46149780317973804,0.2999656445963241,7264,23007,6985,0.0012812792472625533
HEM_PA89.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,0.004024744730550701,0.002016430175496578,3827,23007,54,0.0006750351981379118
HEM_PA89.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.6815008483306497,0.5168762129798461,12946,23007,12251,0.0022835133721174302
HEM_PA89.nii.gz,80,esophagus,10,esophagus,0.43450351054293873,0.2775499743906318,1730,3255,1083,0.00030515048152040435
HEM_PA89.nii.gz,81,distal thoracic esophagus,10,esophagus,3.072196620489333e-11,3.072196620489333e-11,0,3255,0,0.0
HEM_PA89.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,3.072196620489333e-11,3.072196620489333e-11,0,3255,0,0.0
HEM_PA89.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.004736530520878138,0.002373887269959232,123,3255,8,2.169567007341603e-05
HEM_PA89.nii.gz,84,posterior mediastinal compartment,10,esophagus,3.030303030211203e-11,3.030303030211203e-11,45,3255,0,7.937440270761963e-06
HEM_PA89.nii.gz,85,gastroesophageal junction region,10,esophagus,3.072196620489333e-11,3.072196620489333e-11,0,3255,0,0.0
HEM_PA89.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,3.072196620489333e-11,3.072196620489333e-11,0,3255,0,0.0
HEM_PA89.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,3.072196620489333e-11,3.072196620489333e-11,0,3255,0,0.0
HEM_PA97.nii.gz,0,spleen,0,spleen,0.9013264816506715,0.8203769969854042,61508,67706,58232,0.015632370402901805
HEM_PA97.nii.gz,1,splenic parenchyma,0,spleen,0.9124287889680585,0.8389600420761646,61663,67706,59020,0.015671763935652824
HEM_PA97.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,1.4769739757163663e-12,1.4769739757163663e-12,0,67706,0,0.0
HEM_PA97.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,1.4769739757163663e-12,1.4769739757163663e-12,0,67706,0,0.0
HEM_PA97.nii.gz,4,left hypochondrial region,0,spleen,1.4769739757163663e-12,1.4769739757163663e-12,0,67706,0,0.0
HEM_PA97.nii.gz,5,left subphrenic compartment,0,spleen,1.4769739757163663e-12,1.4769739757163663e-12,0,67706,0,0.0
HEM_PA97.nii.gz,6,posterolateral to the gastric fundus,0,spleen,4.9470053303919925e-05,2.473563910701288e-05,13151,67706,2,0.003342350640055954
HEM_PA97.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.8823223306568123,0.7894246748040379,57203,67706,55105,0.01453824679972023
HEM_PA97.nii.gz,8,right kidney,1,right_kidney,0.9632856818698082,0.9291717737701244,33025,33080,31839,0.008393363994209405
HEM_PA97.nii.gz,9,right renal parenchyma,1,right_kidney,0.9642510906447463,0.9309699309701329,32936,33080,31828,0.008370744481855593
HEM_PA97.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9580308668334685,0.9194426555824616,32492,33080,31410,0.008257901071910734
HEM_PA97.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.9486211095867975,0.9022637968450464,31791,33080,30769,0.00807974064314644
HEM_PA97.nii.gz,12,right renal fossa,1,right_kidney,0.9613455116573987,0.9255681484528582,32501,33080,31523,0.008260188438328535
HEM_PA97.nii.gz,13,right posterior pararenal region,1,right_kidney,3.0229746070041626e-12,3.0229746070041626e-12,0,33080,0,0.0
HEM_PA97.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,3.0229746070041626e-12,3.0229746070041626e-12,0,33080,0,0.0
HEM_PA97.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.5397920945111685,0.36966797158367504,14153,33080,12748,0.0035970107679044877
HEM_PA97.nii.gz,16,left kidney,2,left_kidney,0.9614118146917932,0.9256910759162945,32129,33772,31679,0.008165643959726085
HEM_PA97.nii.gz,17,left renal parenchyma,2,left_kidney,0.9631066783885119,0.9288387323122184,32202,33772,31770,0.008184197042892695
